categoria;categoria_id;codigo_barra;marca;marca_id;nombre;precio;precio_lista;producto_id;sku_id;stock;url
FUENTES Y BOWLS;131;0071160071209;PYREX;2000226;FUENTE CUADRADA PYREX 20CM 1105395;5699.0;5699.0;325550;2869;2;https://www.hiperlibertad.com.ar/fuente-cuadrada-pyrex-20cm-1105395/p
FUENTES Y BOWLS;131;0071160071216;Pirex;2000195;Fuente rectangular capacidad 2 Lt. PIREX;6289.0;6289.0;325542;1833;1;https://www.hiperlibertad.com.ar/fuente-rectangular-capacidad-2-lt-pirex/p
FUENTES Y BOWLS;131;0071160071223;PYREX;2000226;FUENTE PYREX RECTANGULAR 3LT 1105397;6999.0;6999.0;325541;2814;10;https://www.hiperlibertad.com.ar/fuente-pyrex-rectangular-3lt-1105397/p
FUENTES Y BOWLS;131;2275663000003;RIGOLLEAU;2000187;ENSALADERA PRIMAVERA GRANDE  FLINT;1179.0;1179.0;275663;26;9;https://www.hiperlibertad.com.ar/ensaladera-primavera-grande-1-6-lt-rigolleau/p
FUENTES Y BOWLS;131;7791822676469;RIGOLLEAU;2000187;Ensaladera de vidrio transparente Galaxia Flint  1650 Cc. RIGOLLEAU;899.0;899.0;185394;1220;24;https://www.hiperlibertad.com.ar/ensaladera-de-vidrio-transparente-galaxia-flint-1650-cc-rigolleau/p
FUENTES Y BOWLS;131;7791822676452;RIGOLLEU;2000199;Bowl de vidrio para postre Galaxia 425 Ml. RIGOLLEAU;429.0;429.0;185393;3755;91;https://www.hiperlibertad.com.ar/bowl-de-vidrio-para-postre-galaxia-425-ml-rigolleau/p
FUENTES Y BOWLS;131;7797232001310;CROM;2000191;Bandeja rectangular chica CROM;2399.0;2399.0;222738;124;10;https://www.hiperlibertad.com.ar/bandeja-rectangular-chica-crom/p
FUENTES Y BOWLS;131;2028387000008;CROM;2000191;Ensaladera / Frutera capacidad 4 Lt. CROM;1549.0;1549.0;28387;831;20;https://www.hiperlibertad.com.ar/ensaladera-frutera-capacidad-4-lt-crom/p
REPOSTERIA Y HORNO;132;7798319213572;Hudson;2001923;FUENTE DE VIDRIO OVALADA 347.5x239.5x65mm;4199.0;4199.0;488160;33518;8;https://www.hiperlibertad.com.ar/fuente-de-vidrio-ovalada-347-5x239-5x65mm/p
REPOSTERIA Y HORNO;132;7798319214005;Hudson;2001923;PIZZERA COBRE HUDSON ANTIADHERENTE 35 CM;5499.0;5499.0;488157;33584;66;https://www.hiperlibertad.com.ar/pizzera-cobre-hudson-antiadherente-35-cm/p
REPOSTERIA Y HORNO;132;7798319214029;Hudson;2001923;ASADERA RECTANGULAR HUDSON 37.5 X 22.5 X 0.4 CM;6499.0;6499.0;488155;33647;14;https://www.hiperlibertad.com.ar/asadera-rectangular-hudson-37-5-x-22-5-x-0-4-cm/p
REPOSTERIA Y HORNO;132;7798319214081;Hudson;2001923;MOLDE TARTERA HUDSON C/DOBLE CAPA ANTIADHERENTE 25 CM;3999.0;3999.0;488152;33530;32;https://www.hiperlibertad.com.ar/molde-tartera-hudson-c-doble-capa-antiadherente-25-cm/p
REPOSTERIA Y HORNO;132;7798319214111;Hudson;2001923;MOLDE MUFFINS X 12 CUPCAKES C/DOBLE CAPA ANTIADHERENTE HUDSON;8799.0;8799.0;488151;33516;13;https://www.hiperlibertad.com.ar/molde-muffins-x-12-cupcakes-c-doble-capa-antiadherente-hudson/p
REPOSTERIA Y HORNO;132;7798319214128;Hudson;2001923;MOLDE FLAN , BUDIN SAVARIN C/DOBLE CAPA ANTIADHERENTE  HUDSON 25cm;5599.0;5599.0;488150;33646;12;https://www.hiperlibertad.com.ar/molde-flan-budin-savarin-c-doble-capa-antiadherente-hudson-25cm/p
REPOSTERIA Y HORNO;132;7798319214135;Hudson;2001923;Molde Tortera cobre Hudson No Desmontable Antiadherente 24cm;4999.0;4999.0;488252;33548;9;https://www.hiperlibertad.com.ar/molde-tortera-cobre-hudson-no-desmontable-antiadherente-24cm/p
REPOSTERIA Y HORNO;132;7798319214166;Hudson;2001923;Molde Torta cobre  Hudson Antiadherente Cerámico 24cm.;5499.0;5499.0;488250;33632;19;https://www.hiperlibertad.com.ar/molde-torta-cobre-hudson-antiadherente-cer-mico-24cm/p
REPOSTERIA Y HORNO;132;7797046000899;PYREX;2000226;FUENTE RECTANGULAR VIDRIO PYREX DEEP CONTAPA ROJA 27X18 CM;11999.0;11999.0;488227;33605;1;https://www.hiperlibertad.com.ar/fuente-rectangular-vidrio-pyrex-deep-contapa-roja-27x18-cm/p
REPOSTERIA Y HORNO;132;71160116467;PYREX;2000226;FUENTE RECTANGULAR VIDRIO PYREX DEEP 17X27 CM;8699.0;8699.0;488226;33529;5;https://www.hiperlibertad.com.ar/fuente-rectangular-vidrio-pyrex-deep-17x27-cm/p
REPOSTERIA Y HORNO;132;71160073210;PYREX;2000226;FUENTE CUADRADA PYREX  BASICS C/TAPA ROJA 20,5x20,5x5,3 cm;9379.0;9379.0;488222;33580;1;https://www.hiperlibertad.com.ar/fuente-cuadrada-pyrex-basics-c-tapa-roja-20-5x20-5x5-3-cm/p
REPOSTERIA Y HORNO;132;7797046002251;Mir;2000012;FUENTE RECTANGULARLE CUISINE  4,5 l;8549.25;11399.0;488186;33603;3;https://www.hiperlibertad.com.ar/fuente-rectangularle-cuisine-4-5-l/p
REPOSTERIA Y HORNO;132;7797046002237;Mir;2000012;FUENTE RECTANGULAR LE CUISINE  2,6 l;5099.25;6799.0;488185;33559;9;https://www.hiperlibertad.com.ar/fuente-rectangular-le-cuisine-2-6-l/p
REPOSTERIA Y HORNO;132;7797046002213;Mir;2000012;FUENTE RECTANGULAR LE CUISINE  1,6 l;3299.25;4399.0;488184;33545;4;https://www.hiperlibertad.com.ar/fuente-rectangular-le-cuisine-1-6-l/p
REPOSTERIA Y HORNO;132;7797046002312;Mir;2000012;FUENTE OVAL LE CUISINE 4 l;7349.25;9799.0;488183;33514;9;https://www.hiperlibertad.com.ar/fuente-oval-le-cuisine-4-l/p
REPOSTERIA Y HORNO;132;7797046002299;Mir;2000012;FUENTE OVAL LE CUISINE 2 l;3914.25;5219.0;488182;33547;3;https://www.hiperlibertad.com.ar/fuente-oval-le-cuisine-2-l/p
REPOSTERIA Y HORNO;132;4894130969261;Mir;2000012;MOLDE PARA FLAN 25CM X 1 U;4899.0;4899.0;477450;27392;16;https://www.hiperlibertad.com.ar/molde-para-flan-25cm-x-1-u/p
REPOSTERIA Y HORNO;132;4894130969391;Mir;2000012;SET MOLDES MINI CAKES 7 CM PVC X 6 U;1899.0;1899.0;477449;27459;2;https://www.hiperlibertad.com.ar/set-moldes-mini-cakes-7-cm-pvc-x-6-u/p
REPOSTERIA Y HORNO;132;4894130969308;Mir;2000012;MOLDE PARA TORTA CUADRADO 24,5X24,5X4CM X 1 U;4499.0;4499.0;481607;27565;7;https://www.hiperlibertad.com.ar/molde-para-torta-cuadrado-24-5x24-5x4cm-x-1-u/p
REPOSTERIA Y HORNO;132;4894130969414;Mir;2000012;MOLDE RECTANGULAR ANTIADHERENTE 37,5X25,5CM X 1 U;2999.0;2999.0;481599;27402;26;https://www.hiperlibertad.com.ar/molde-rectangular-antiadherente-37-5x25-5cm-x-1-u/p
REPOSTERIA Y HORNO;132;7896502841356;Mir;2000012;ASADERA RECTANGULAR BRINOX 39,5 X 28 X 6,6 Cm;9599.0;9599.0;470881;26087;17;https://www.hiperlibertad.com.ar/asadera-rectangular-brinox-39-5-x-28-x-6-6-cm/p
REPOSTERIA Y HORNO;132;7798319213619;Hudson;2001923;MOLDE DE VIDRIO BUDIN HUDSON;3699.0;3699.0;474765;21602;8;https://www.hiperlibertad.com.ar/molde-de-vidrio-budin-hudson/p
REPOSTERIA Y HORNO;132;7798319213602;Hudson;2001923;ASADERA DE VIDRIO HUDSON MASTERCHEF CUADRADA 258.4x179.4x60mm;3199.0;3199.0;474764;21612;2;https://www.hiperlibertad.com.ar/asadera-de-vidrio-hudson-masterchef-cuadrada-258-4x179-4x60mm/p
REPOSTERIA Y HORNO;132;7798319213596;Hudson;2001923;FUENTE DE VIDRIO HUDSON MASTERCHEF REDONDA CON ASAS  287x256x43mm;2699.0;2699.0;474763;21599;6;https://www.hiperlibertad.com.ar/fuente-de-vidrio-hudson-masterchef-redonda-con-asas-287x256x43mm/p
REPOSTERIA Y HORNO;132;7798319212469;Hudson;2001923;FUENTA DE VIDRIO HUDSON REDONDA ACANALADA ø277x35mm;3599.0;3599.0;474762;21617;2;https://www.hiperlibertad.com.ar/fuenta-de-vidrio-hudson-redonda-acanalada-277x35mm/p
REPOSTERIA Y HORNO;132;7798319213558;Hudson;2001923;ASADERA DE VIDRIO HUDSON MASTERCHEF RECTANGULAR 345x206x52mm;4199.0;4199.0;474760;21616;4;https://www.hiperlibertad.com.ar/asadera-de-vidrio-hudson-masterchef-rectangular-345x206x52mm/p
REPOSTERIA Y HORNO;132;0031009507818;Libbey;2001175;Fuente Rectangular 2,5 lt Libbey;5649.0;5649.0;376162;4961;22;https://www.hiperlibertad.com.ar/fuente-rectangular-2-5-lt-libbey/p
REPOSTERIA Y HORNO;132;0071160042988;PYREX;2000226;Fuente redonda con tapa 1.8 Lt. PYREX;6389.0;6389.0;420479;3530;5;https://www.hiperlibertad.com.ar/fuente-redonda-con-tapa-1-8-lt-pyrex/p
REPOSTERIA Y HORNO;132;0071160073241;PYREX;2000226;Fuente rectangular con tapa 3 Lt. PYREX;11999.0;11999.0;420476;2395;3;https://www.hiperlibertad.com.ar/fuente-rectangular-con-tapa-3-lt-pyrex/p
REPOSTERIA Y HORNO;132;0071160055728;PYREX;2000226;FUENTE RECTANGULAR 3LT;10999.0;10999.0;420386;15445;5;https://www.hiperlibertad.com.ar/fuente-rectangular-3lt/p
REPOSTERIA Y HORNO;132;71160103849;PYREX;2000226;MOLDE DE TORTA PYREX RECTANGULAR X 1 U;6999.0;6999.0;420377;26016;2;https://www.hiperlibertad.com.ar/molde-de-torta-pyrex-rectangular-x-1-u/p
REPOSTERIA Y HORNO;132;71160082779;PYREX;2000226;MOLDE PARA 12 MUFFINS PYREX TEFLON RECTANGULAR;10399.0;10399.0;420257;26015;4;https://www.hiperlibertad.com.ar/molde-para-12-muffins-pyrex-teflon-rectangular/p
REPOSTERIA Y HORNO;132;7896398326937;MULTIFLON;2000224;Molde Para Torta N°24 - Antiaderente Con Cono;2499.0;2499.0;413188;5035;4;https://www.hiperlibertad.com.ar/molde-para-torta-n-24-antiaderente-con-cono/p
REPOSTERIA Y HORNO;132;7896398326920;MULTIFLON;2000224;Molde Para Torta N°20 - Antiaderente Con Cono;2199.0;2199.0;413187;6152;22;https://www.hiperlibertad.com.ar/molde-para-torta-n-20-antiaderente-con-cono/p
REPOSTERIA Y HORNO;132;0071160071193;PYREX;2000226;BUDINERA PYREX 1.4 Lts 1105394;6179.0;6179.0;325548;16318;9;https://www.hiperlibertad.com.ar/budinera-pyrex-1-4-lts-1105394/p
REPOSTERIA Y HORNO;132;0071160071186;PYREX;2000226;MOLDE TORTERA PYREX 24CM 1105393 X 1 U;4669.0;4669.0;325544;15244;2;https://www.hiperlibertad.com.ar/molde-tortera-pyrex-24cm-1105393-x-1-u/p
REPOSTERIA Y HORNO;132;7792780271260;ALUMINIO REAL;2000225;Molde de Pastafrola N°26. ALUMINIO REAL;1119.0;1119.0;275022;39;5;https://www.hiperlibertad.com.ar/molde-de-pastafrola-n-26-aluminio-real/p
REPOSTERIA Y HORNO;132;7792780121343;ALUMINIO REAL;2000225;Pizzera Aluminio N°35. ALUMINIO REAL;1299.0;1299.0;275019;19;63;https://www.hiperlibertad.com.ar/pizzera-aluminio-n-35-aluminio-real/p
REPOSTERIA Y HORNO;132;7896398300029;MULTIFLON;2000224;Tortera Alta 24 Cm. Espesor 0,8 Mm. MULTIFLON;1699.0;1699.0;270084;36;8;https://www.hiperlibertad.com.ar/tortera-alta-24-cm-espesor-0-8-mm-multiflon/p
REPOSTERIA Y HORNO;132;7806810200028;ILKO;2000233;Molde Estañado Ilko N°26 Ilko;3999.0;3999.0;154198;4159;1;https://www.hiperlibertad.com.ar/molde-estanado-ilko-n-26-ilko/p
REPOSTERIA Y HORNO;132;7792780203049;ALUMINIO REAL;2000225;Budinera Facetada ALUMINIO REAL;549.0;549.0;136985;1820;33;https://www.hiperlibertad.com.ar/budinera-facetada-aluminio-real/p
REPOSTERIA Y HORNO;132;2135598000007;ILKO;2000233;MOLDE ESTAÑADO ILKO RECTANGULAR 30 CM;2199.0;2199.0;135598;5484;9;https://www.hiperlibertad.com.ar/molde-esta-ado-ilko-rectangular-30-cm/p
REPOSTERIA Y HORNO;132;7806810201735;ILKO;2000233;Molde Estañado Ilko N°24 Ilko;3799.0;3799.0;135575;4707;4;https://www.hiperlibertad.com.ar/molde-estanado-ilko-n-24-ilko/p
REPOSTERIA Y HORNO;132;7806810200288;ILKO;2000233;Tortera Estan?ada Baja Desmontable Ilko;2299.0;2299.0;1356;3992;16;https://www.hiperlibertad.com.ar/tortera-estan-ada-baja-desmontable-ilko/p
HERMETICOS Y FRASCOS;133;7896553960471;Mir;2000012;Contenedor de Plastico Hoop 2 Lt Naranja;2361.75;3149.0;495007;36390;17;https://www.hiperlibertad.com.ar/contenedor-de-plastico-hoop-2-lt-naranja/p
HERMETICOS Y FRASCOS;133;7896553908237;Mir;2000012;Contenedor de Plastico Hoop 2 Lt Gris;3149.0;3149.0;495006;36389;34;https://www.hiperlibertad.com.ar/contenedor-de-plastico-hoop-2-lt-gray/p
HERMETICOS Y FRASCOS;133;7896553960464;Mir;2000012;Contenedor de Plastico Hoop 1 Lt Naranja;2849.0;2849.0;495005;36423;30;https://www.hiperlibertad.com.ar/contenedor-de-plastico-hoop-1-lt-naranja/p
HERMETICOS Y FRASCOS;133;7896553908183;Mir;2000012;Contenedor de Plastico Hoop 1 Lt Gris;2849.0;2849.0;495004;36412;39;https://www.hiperlibertad.com.ar/contenedor-de-plastico-hoop-1-lt-gray/p
HERMETICOS Y FRASCOS;133;7896553908039;Mir;2000012;Ensaladera con tapa Essential 3,5 Lts Gray x 1 u;4749.0;4749.0;494782;36415;26;https://www.hiperlibertad.com.ar/ensaladera-con-tapa-essential-3-5-lts-gray-x-1-u/p
HERMETICOS Y FRASCOS;133;7896553907971;Mir;2000012;Ensaladera con tapa Essential 2,5 Lts Gray x 1 u;3599.0;3599.0;494781;36375;10;https://www.hiperlibertad.com.ar/ensaladera-con-tapa-essential-2-5-lts-gray-x-1-u/p
HERMETICOS Y FRASCOS;133;7798305867666;Mir;2000012;FRASCO DE VIDRIO 1300CC TAPA DE BAMBU;4334.25;5779.0;487955;35014;15;https://www.hiperlibertad.com.ar/frasco-de-vidrio-1300cc-tapa-de-bambu/p
HERMETICOS Y FRASCOS;133;7798305867659;Mir;2000012;FRASCO DE VIDRIO 1600CC TAPA DE BAMBU;4589.25;6119.0;487954;35039;10;https://www.hiperlibertad.com.ar/frasco-de-vidrio-1600cc-tapa-de-bambu/p
HERMETICOS Y FRASCOS;133;7791416070772;Mir;2000012;LATA TARRO CON TAPA COFFEE-SUGAR-TEA 11X11X14 cm;2199.0;2199.0;477442;27717;6;https://www.hiperlibertad.com.ar/lata-tarro-coffee-sugar-tea/p
HERMETICOS Y FRASCOS;133;7796500000000;finlandek;2000169;CAJA PARA ALIMENTOS FINLANDEK;599.0;599.0;475674;33860;11;https://www.hiperlibertad.com.ar/caja-para-alimentos-finlandek/p
HERMETICOS Y FRASCOS;133;7790204103760;PRACTI HOGAR;2000216;CAJA PARA ALIMENTOS PRACTI HOGAR LINEA 1 1450 CC X 1 U;899.0;899.0;445702;1110;238;https://www.hiperlibertad.com.ar/caja-para-alimentos-practi-hogar-linea-1-1450-cc-x-1-u/p
HERMETICOS Y FRASCOS;133;7790204103753;PRACTI HOGAR;2000216;Hermético Color 2350 Cc PRACTI HOGAR;999.0;999.0;445686;3639;212;https://www.hiperlibertad.com.ar/hermetico-color-2350-cc-practi-hogar/p
HERMETICOS Y FRASCOS;133;7795245073003;RUBBERMAID;2000222;Hermético redondo Rubbermaid 473ml take alongs;649.0;649.0;440678;1584;6;https://www.hiperlibertad.com.ar/hermetico-take-alongs-redondo-473-ml-rubbermaid/p
HERMETICOS Y FRASCOS;133;7795245072990;RUBBERMAID;2000222;Hermético redondo Rubbermaid 284ml take alongs;649.0;649.0;440677;527;10;https://www.hiperlibertad.com.ar/hermetico-take-alongs-redondo-284-ml-rubbermaid/p
HERMETICOS Y FRASCOS;133;9414202015501;SISTEMA;2000223;HERMETICO SISTEMA AZUL 380ML;1249.0;1249.0;440668;3422;1;https://www.hiperlibertad.com.ar/hermetico-rectangular-azul-380-ml-sistema/p
HERMETICOS Y FRASCOS;133;7790204103845;Mir;2000012;SET X 5 HERMETICOS 2650CC;2299.0;2299.0;470222;26312;85;https://www.hiperlibertad.com.ar/set-e-x-5-hermeticos-2650cc/p
HERMETICOS Y FRASCOS;133;7790204103807;Mir;2000012;SET X 5 HERMETICOS 2350CC;2149.0;2149.0;470221;26304;63;https://www.hiperlibertad.com.ar/set-c-x-5-hermeticos-2350cc/p
HERMETICOS Y FRASCOS;133;7790204103630;Mir;2000012;SET X 3 HERMETICO 930CC LINEA;1499.0;1499.0;470220;26341;243;https://www.hiperlibertad.com.ar/set-x-3-hermetico-930cc-linea/p
HERMETICOS Y FRASCOS;133;7790204103623;PRACTI HOGAR;2000216;Hermético color 630 Cc PRACTI HOGAR;599.0;599.0;429633;1955;346;https://www.hiperlibertad.com.ar/hermetico-color-630-cc-practi-hogar/p
HERMETICOS Y FRASCOS;133;7790204103678;PRACTI HOGAR;2000216;CAJA PARA ALIMENTOS PRACTI HOGAR 930 CC X 1 U;699.0;699.0;429632;2931;551;https://www.hiperlibertad.com.ar/caja-para-alimentos-practi-hogar-linea-1-930-cc-x-1-u/p
HERMETICOS Y FRASCOS;133;7797232008708;CROM;2000191;Tarro Flip Top  500 Cc CROM;979.0;979.0;347509;1865;31;https://www.hiperlibertad.com.ar/tarro-flip-top-500-cc-crom/p
HERMETICOS Y FRASCOS;133;7797232008715;CROM;2000191;Tarro Flop Top 1Lt CROM;1149.0;1149.0;347508;878;63;https://www.hiperlibertad.com.ar/tarro-flop-top-1lt-crom/p
HERMETICOS Y FRASCOS;133;7797232008722;CROM;2000191;Tarro Flip Top Caramelero CROM;1559.0;1559.0;347506;877;56;https://www.hiperlibertad.com.ar/tarro-flip-top-caramelero-crom/p
HERMETICOS Y FRASCOS;133;7797232008739;CROM;2000191;Tarro Flip Top  2 Lt CROM;1379.0;1379.0;347505;2828;26;https://www.hiperlibertad.com.ar/tarro-flip-top-2-lt-crom/p
HERMETICOS Y FRASCOS;133;7797232006339;CROM;2000191;Caja con traba 4.5 Lt CROM;2899.0;2899.0;319925;3252;12;https://www.hiperlibertad.com.ar/caja-con-traba-4-5-lt-crom/p
HERMETICOS Y FRASCOS;133;7797232006315;CROM;2000191;Caja organizadora 16 Lt  CROM;6499.0;6499.0;319923;185;7;https://www.hiperlibertad.com.ar/caja-organizadora-16-lt-crom/p
HERMETICOS Y FRASCOS;133;7797232006544;CROM;2000191;Hermetico Newclipper 350 Ml CROM;949.0;949.0;283870;2707;21;https://www.hiperlibertad.com.ar/hermetico-newclipper-350-ml-crom/p
HERMETICOS Y FRASCOS;133;7797232008739;CROM;2000191;Tarro Flip Top  2 Lt CROM;1379.0;1379.0;347505;2828;26;https://www.hiperlibertad.com.ar/tarro-flip-top-2-lt-crom/p
HERMETICOS Y FRASCOS;133;7797232008746;CROM;2000191;Tarro Flip Top 4 Lt CROM;2199.0;2199.0;347504;876;22;https://www.hiperlibertad.com.ar/tarro-flip-top-4-lt-crom/p
HERMETICOS Y FRASCOS;133;7896539204032;Sao Bernardo;2000217;Set x3 hermeticos altos 3800ml;3199.0;3199.0;274165;5636;5;https://www.hiperlibertad.com.ar/set-x3-hermeticos-altos-3800ml/p
HERMETICOS Y FRASCOS;133;7896539204209;Mir;2000012;HERMETICOS CUADRADOS ALTOS 1 Lt X 3 U;1499.0;1499.0;274164;25380;44;https://www.hiperlibertad.com.ar/hermeticos-cuadrados-altos-1-lt-x-3-u/p
HERMETICOS Y FRASCOS;133;7896539203820;Mir;2000012;SET HERMETICOS 600ML X 3 U;1199.0;1199.0;274145;25379;57;https://www.hiperlibertad.com.ar/set-hermeticos-600ml-x-3-u/p
HERMETICOS Y FRASCOS;133;7797232005646;CROM;2000191;Hermético Newclipper 3.9 Lt CROM;2799.0;2799.0;269182;1746;15;https://www.hiperlibertad.com.ar/hermetico-newclipper-3-9-lt-crom/p
HERMETICOS Y FRASCOS;133;7797232005745;CROM;2000191;Hermético Clipper 1.3Lt CROM;1399.0;1399.0;269155;1249;16;https://www.hiperlibertad.com.ar/hermetico-clipper-1-3lt-crom/p
HERMETICOS Y FRASCOS;133;7797232005738;CROM;2000191;Hermético New Clipper 630ml CROM;999.0;999.0;269146;724;51;https://www.hiperlibertad.com.ar/hermetico-new-clipper-630ml-crom/p
HERMETICOS Y FRASCOS;133;7896539204513;Sao Bernardo;2000217;Set x 3 hermeticos cuadrados 4,250 ml;4199.0;4199.0;133682;6827;8;https://www.hiperlibertad.com.ar/set-x-3-hermeticos-cuadrados-4-250-ml/p
HERMETICOS Y FRASCOS;133;7896539204476;Sao Bernardo;2000217;Hermeticos Rectangular Set x 5 un - 240 ml;1049.0;1049.0;133671;8018;100;https://www.hiperlibertad.com.ar/hermeticos-rectangular-set-x-5-un-240-ml/p
HERMETICOS Y FRASCOS;133;7896539204469;Sao Bernardo;2000217;Set x 5 hermeticos cuadrado 240ml;1049.0;1049.0;133667;4706;46;https://www.hiperlibertad.com.ar/set-x-5-hermeticos-cuadrado-240ml/p
HERMETICOS Y FRASCOS;133;7792579016683;finlandek;2000169;Hermético FINLANDEK rectangular 3000cc;1589.0;1589.0;205207;5558;7;https://www.hiperlibertad.com.ar/hermetico-finlandek-rectangular-3000cc/p
HERMETICOS Y FRASCOS;133;7792579016676;finlandek;2000169;RECIPIENTE HERMÉTICO 2000CC;1099.0;1099.0;205206;13925;16;https://www.hiperlibertad.com.ar/recipiente-hermetico-2000cc/p
HERMETICOS Y FRASCOS;133;7896539204469;Sao Bernardo;2000217;Set x 5 hermeticos cuadrado 240ml;1049.0;1049.0;133667;4706;46;https://www.hiperlibertad.com.ar/set-x-5-hermeticos-cuadrado-240ml/p
TOALLAS;135;7794170050820;COTEMINAS;2000172;TOALLÓN HOLLY 71X135 ROSA 380 Gr;2399.2;2999.0;496548;37010;37;https://www.hiperlibertad.com.ar/toalla-holly-71x135-rosa-380-gr/p
TOALLAS;135;7794170050837;COTEMINAS;2000172;TOALLÓN HOLLY 71X135 LILA 380 Gr;2399.2;2999.0;496547;37017;20;https://www.hiperlibertad.com.ar/toalla-holly-71x135-lila-380-gr/p
TOALLAS;135;7794170050844;COTEMINAS;2000172;TOALLÓN HOLLY 71X135 CELESTE 380 Gr;2399.2;2999.0;496546;37016;32;https://www.hiperlibertad.com.ar/toalla-holly-71x135-celeste-380-gr/p
TOALLAS;135;7794170050882;COTEMINAS;2000172;TOALLA HOLLY 41X70 ROSA 380 Gr;1039.2;1299.0;496545;37013;39;https://www.hiperlibertad.com.ar/toalla-holly-41x70-rosa-380-gr/p
TOALLAS;135;7794170050899;COTEMINAS;2000172;TOALLA HOLLY 41X70 LILA 380 Gr;1039.2;1299.0;496544;37011;126;https://www.hiperlibertad.com.ar/toalla-holly-41x70-lila-380-gr/p
TOALLAS;135;7794170050905;COTEMINAS;2000172;TOALLA HOLLY 41X70 CELESTE 380 Gr;1039.2;1299.0;496537;37009;26;https://www.hiperlibertad.com.ar/toalla-holly-41x70-celeste-380-gr/p
TOALLAS;135;7797358936930;Danubio;2000173;TOALLA JACQUARD DANUBIO 50CMX80CM 500G AVELLANA;3499.0;3499.0;488101;33690;15;https://www.hiperlibertad.com.ar/toalla-jacquard-danubio-50cmx80cm-500g-avellana/p
TOALLAS;135;7797358936923;Danubio;2000173;TOALLA JACQUARD DANUBIO 50CMX80CM 500G  GRAPE;3499.0;3499.0;488100;33689;9;https://www.hiperlibertad.com.ar/toalla-jacquard-danubio-50cmx80cm-500g-grape/p
TOALLAS;135;7794170046045;COTEMINAS;2000172;TOALLON KNUT 70X130CM  GRAFITO;2399.2;2999.0;489691;35798;11;https://www.hiperlibertad.com.ar/toallon-knut-70x130cm-grafito/p
TOALLAS;135;7794170046175;COTEMINAS;2000172;JUEGO DE TOALLA Y TOALLON PALETTE BORIS 420G  ORQUIDEA;5799.0;5799.0;489690;35091;28;https://www.hiperlibertad.com.ar/juego-de-toalla-y-toallon-palette-boris-420g-orquidea/p
TOALLAS;135;7794170046106;COTEMINAS;2000172;TOALLA KNUT 41X70CM GRAFITO;1039.2;1299.0;489656;35860;3;https://www.hiperlibertad.com.ar/toalla-knut-41x70cm-grafito/p
TOALLAS;135;7794170046083;COTEMINAS;2000172;TOALLA KNUT 41X70CM ROSA;1039.2;1299.0;489655;35859;10;https://www.hiperlibertad.com.ar/toalla-knut-41x70cm-rosa/p
TOALLAS;135;7794170046021;COTEMINAS;2000172;Toallon KNUT rosa 360 gr 70 x 130 cm.;2399.2;2999.0;489654;35858;23;https://www.hiperlibertad.com.ar/toallon-knut-rosa-360-gr-70-x-130-cm/p
TOALLAS;135;7794170046090;COTEMINAS;2000172;TOALLA KNUT 41X70CM VERDE AGUA;1039.2;1299.0;489653;35878;33;https://www.hiperlibertad.com.ar/toalla-knut-41x70cm-verde-agua/p
TOALLAS;135;7794170046038;COTEMINAS;2000172;TOALLON KNUT 70X130CM VERDE AGUA;2399.2;2999.0;489652;35857;42;https://www.hiperlibertad.com.ar/toallon-knut-70x130cm-verde-agua/p
TOALLAS;135;7794170046182;COTEMINAS;2000172;JUEGO DE TOALLA Y TOALLON PALETTE BORIS 420G VERDE;5799.0;5799.0;489651;35017;13;https://www.hiperlibertad.com.ar/juego-de-toalla-y-toallon-palette-boris-420g-verde/p
TOALLAS;135;7794170046168;COTEMINAS;2000172;JUEGO DE TOALLA Y TOALLON PALETTE BORIS 420G NARANJA;5799.0;5799.0;489648;35046;6;https://www.hiperlibertad.com.ar/juego-de-toalla-y-toallon-palette-boris-420g-naranja/p
TOALLAS;135;7891228624757;Mir;2000012;TOALLON SOLARE 67CMX140CM AZUL;3439.2;4299.0;484639;27825;30;https://www.hiperlibertad.com.ar/toallon-solare-67cmx140cm-azul/p
TOALLAS;135;7891228551022;Mir;2000012;TOALLON SOLARE 67CMX140CM ROSA;3439.2;4299.0;484638;27779;55;https://www.hiperlibertad.com.ar/toallon-solare-67cmx140cm-rosa/p
TOALLAS;135;7891228551008;Mir;2000012;TOALLON SOLARE 500G 67CMX140CM NATURAL;3439.2;4299.0;484637;27781;28;https://www.hiperlibertad.com.ar/toallon-solare-500g-67cmx140cm-natural/p
TOALLAS;135;7891228624498;Mir;2000012;TOALLA SOLARE 500G 45CMX80CM AZUL;1839.2;2299.0;484636;27796;39;https://www.hiperlibertad.com.ar/toalla-solare-500g-45cmx80cm-azul/p
TOALLAS;135;7891228624702;Mir;2000012;TOALLA SOLARE 500G 45CMX80CM ROSA;1839.2;2299.0;484635;27801;54;https://www.hiperlibertad.com.ar/toalla-solare-500g-45cmx80cm-rosa/p
TOALLAS;135;7891228631632;Mir;2000012;TOALLON LUMIERE 500G 67CMX140CM AZUL;4799.0;4799.0;484632;27824;5;https://www.hiperlibertad.com.ar/toallon-lumiere-500g-67cmx140cm-azul/p
